subj_idx,go,s,c,r,rt
25,1,1,0,0,NaN
25,1,1,0,0,NaN
25,1,1,1,1,0.34703
25,1,1,1,1,0.30696
25,1,1,1,1,0.36047
25,1,1,1,1,1.1638
25,1,1,1,1,0.41401
25,1,1,1,1,0.36043
25,1,1,1,0,0.48097
25,1,1,1,1,0.58805
25,1,1,1,1,0.68185
25,1,1,1,1,0.30696
25,1,1,1,0,0.40071
25,1,1,0,0,NaN
25,1,1,0,0,NaN
25,1,1,0,1,NaN
25,1,1,0,0,NaN
25,1,1,0,0,NaN
25,1,1,0,0,NaN
25,1,1,0,0,NaN
25,1,1,0,1,NaN
25,1,1,0,0,NaN
25,1,1,0,0,NaN
25,1,1,1,0,0.29356
25,1,1,1,1,0.86932
25,1,1,1,1,0.41394
25,1,1,1,1,0.74874
25,1,1,1,1,0.45426
25,1,1,1,0,0.69516
25,1,1,1,1,0.3603
25,1,1,1,1,0.84248
25,1,1,1,1,0.72161
25,1,1,1,1,1.2039
25,1,1,1,1,0.72203
25,1,1,1,1,0.6014
25,1,1,1,1,0.89611
25,1,1,1,0,0.32036
25,1,1,0,0,NaN
25,1,1,1,0,0.58811
25,1,1,1,1,1.445
25,1,1,1,1,0.9897
25,1,1,1,1,0.68184
25,1,1,1,1,1.0299
25,1,1,1,1,0.96302
25,1,1,1,1,1.8867
25,1,1,1,1,0.4007
25,1,1,1,1,0.30691
25,1,1,1,1,0.38723
25,1,1,1,0,0.48102
25,1,1,1,1,0.61483
25,1,1,1,1,0.37387
25,1,1,1,0,0.50778
25,1,1,1,1,0.32037
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,1,NaN
25,0,2,0,0,NaN
26,1,1,1,1,1.2843
26,1,1,1,1,0.74858
26,1,1,1,0,0.82904
26,1,1,1,1,1.1906
26,1,1,1,0,0.64159
26,1,1,1,1,0.85585
26,1,1,1,1,0.69516
26,1,1,1,1,1.0298
26,1,1,1,1,0.37392
26,1,1,1,1,0.98977
26,1,1,1,1,1.0565
26,1,1,0,0,NaN
26,1,1,1,1,0.36049
26,1,1,1,1,1.1637
26,1,1,1,0,1.5119
26,1,1,1,1,0.58807
26,1,1,1,1,0.54787
26,1,1,1,1,0.64168
26,1,1,1,0,1.619
26,1,1,1,1,0.93615
26,1,1,1,1,1.499
26,1,1,0,0,NaN
26,1,1,0,0,NaN
26,1,1,1,0,0.45424
26,1,1,1,1,0.41406
26,1,1,1,1,0.65505
26,1,1,1,1,0.92266
26,1,1,1,0,0.092764
26,1,1,1,1,1.3244
26,1,1,1,1,0.78875
26,1,1,1,1,0.46758
26,1,1,1,0,0.73539
26,1,1,1,1,0.29353
26,1,1,1,1,0.039141
26,1,1,1,0,0.6684
26,1,1,1,1,1.1905
26,1,1,1,1,1.4049
26,1,1,1,1,0.34704
26,1,1,1,1,0.34706
26,1,1,1,1,0.73535
26,1,1,1,1,1.5386
26,1,1,0,0,NaN
26,1,1,1,0,0.40062
26,1,1,1,1,0.40068
26,1,1,1,1,0.62818
26,1,1,1,0,0.84249
26,1,1,1,1,0.78888
26,1,1,1,1,0.60151
26,1,1,1,1,0.93603
26,1,1,1,1,1.137
26,1,1,1,1,0.56128
26,1,1,1,1,0.80215
26,1,1,1,1,1.378
26,1,1,1,1,1.927
26,1,1,1,0,1.1371
26,1,1,1,1,1.0166
26,1,1,1,1,0.82908
26,1,1,1,1,0.68178
26,1,1,0,1,NaN
26,1,1,1,1,1.0969
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,1,1,0.80235
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,1,0,1.378
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,1,0,1.2173
26,0,2,0,1,NaN
26,0,2,1,0,1.1638
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,1,NaN
26,0,2,0,0,NaN
26,0,2,0,1,NaN
27,1,1,1,1,1.3774
27,1,1,1,1,0.1061
27,1,1,1,1,1.9407
27,1,1,1,0,1.0966
27,1,1,1,1,0.53457
27,1,1,1,0,1.6994
27,1,1,1,1,0.80229
27,1,1,1,1,0.2668
27,1,1,1,1,0.4542
27,1,1,1,1,0.76212
27,1,1,1,1,1.5485
27,1,1,1,1,1.0968
27,1,1,1,1,1.1103
27,1,1,1,1,0.8291
27,1,1,1,0,0.85588
27,1,1,1,1,1.5922
27,1,1,1,1,0.85591
27,1,1,1,1,0.53456
27,1,1,1,1,0.42747
27,1,1,1,0,0.44077
27,1,1,1,1,0.46745
27,1,1,1,1,0.52108
27,1,1,1,0,1.0834
27,1,1,1,1,0.58808
27,1,1,1,1,0.48096
27,1,1,1,1,1.2977
27,1,1,1,1,0.72201
27,1,1,1,0,1.2842
27,1,1,1,1,1.1772
27,1,1,1,1,0.74878
27,1,1,1,1,1.3512
27,1,1,1,0,1.0968
27,1,1,1,1,1.1905
27,1,1,1,1,1.0834
27,1,1,1,0,1.204
27,1,1,1,1,1.1237
27,1,1,1,1,1.137
27,1,1,0,0,NaN
27,1,1,1,1,0.3605
27,1,1,1,1,0.94958
27,1,1,1,1,0.80227
27,1,1,1,1,0.72201
27,1,1,1,0,1.3646
27,1,1,1,1,1.0834
27,1,1,1,0,0.65497
27,1,1,1,1,1.2843
27,1,1,1,1,0.86936
27,1,1,1,1,1.0701
27,1,1,1,1,0.93623
27,1,1,1,1,0.94961
27,1,1,1,1,0.45419
27,1,1,1,1,0.38722
27,1,1,1,1,0.1061
27,1,1,1,1,0.53454
27,1,1,1,0,0.36051
27,1,1,1,1,0.96297
27,1,1,1,1,0.98973
27,1,1,1,1,0.74878
27,1,1,1,0,0.57473
27,1,1,1,1,0.58807
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,1,NaN
27,0,2,0,0,NaN
27,0,2,0,1,NaN
28,1,1,1,1,0.74871
28,1,1,1,1,0.6283
28,1,1,1,0,1.4449
28,1,1,1,1,1.0835
28,1,1,1,1,0.54792
28,1,1,1,0,0.93623
28,1,1,1,1,0.42746
28,1,1,1,1,1.4583
28,1,1,1,1,0.70857
28,1,1,0,0,NaN
28,1,1,1,1,0.44078
28,1,1,1,1,0.45418
28,1,1,1,1,0.38721
28,1,1,1,1,1.8599
28,1,1,1,0,0.3203
28,1,1,1,1,0.37384
28,1,1,0,0,NaN
28,1,1,1,1,0.34703
28,1,1,1,1,0.50813
28,1,1,1,0,0.36047
28,1,1,1,1,0.38718
28,1,1,1,1,0.33369
28,1,1,1,1,0.40061
28,1,1,1,0,0.40063
28,1,1,1,1,0.74876
28,1,1,1,1,0.69504
28,1,1,1,1,0.49436
28,1,1,1,0,0.60145
28,1,1,1,1,0.60154
28,1,1,1,1,0.61481
28,1,1,1,0,1.07
28,1,1,1,1,0.78887
28,1,1,1,1,0.68178
28,1,1,1,1,1.1102
28,1,1,1,0,0.81567
28,1,1,1,1,0.86924
28,1,1,1,1,0.82894
28,1,1,1,1,0.90939
28,1,1,1,1,0.94955
28,1,1,1,1,0.90934
28,1,1,1,1,0.6281
28,1,1,1,1,0.5479
28,1,1,1,0,0.41401
28,1,1,1,1,0.60143
28,1,1,1,1,0.56128
28,1,1,1,0,1.4985
28,1,1,1,1,0.44074
28,1,1,1,1,0.58805
28,1,1,1,1,0.38724
28,1,1,1,1,0.94951
28,1,1,1,1,0.92277
28,1,1,1,1,0.9628
28,1,1,1,1,0.41399
28,1,1,1,1,0.45398
28,1,1,1,0,1.833
28,1,1,1,1,0.78886
28,1,1,1,1,0.40065
28,1,1,1,1,0.82933
28,1,1,1,0,0.42739
28,1,1,1,1,0.60146
28,0,2,1,0,1.6591
28,0,2,0,1,NaN
28,0,2,1,1,0.82908
28,0,2,1,0,0.76214
28,0,2,1,0,0.52098
28,0,2,0,1,NaN
28,0,2,1,0,0.40091
28,0,2,1,0,1.3244
28,0,2,1,0,0.61485
28,0,2,1,1,1.9268
28,0,2,1,0,0.49435
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,1,NaN
28,0,2,0,0,NaN
28,0,2,0,1,NaN
29,1,1,0,0,NaN
29,1,1,1,1,0.66854
29,1,1,1,1,0.85591
29,1,1,1,0,0.49432
29,1,1,1,0,0.65506
29,1,1,1,1,1.2575
29,1,1,0,0,NaN
29,1,1,0,0,NaN
29,1,1,1,1,0.32032
29,1,1,1,1,0.38724
29,1,1,1,1,0.73539
29,1,1,1,1,0.64168
29,1,1,1,1,0.57474
29,1,1,1,1,0.57467
29,1,1,1,1,0.44087
29,1,1,1,0,0.45418
29,1,1,1,1,0.73549
29,1,1,1,1,0.57474
29,1,1,1,1,0.54795
29,1,1,1,0,0.68187
29,1,1,1,1,0.66842
29,1,1,1,1,1.5119
29,1,1,1,1,0.69519
29,1,1,1,0,0.48096
29,1,1,1,1,0.61485
29,1,1,1,1,0.82893
29,1,1,1,0,0.66827
29,1,1,1,1,0.61491
29,1,1,1,1,0.68185
29,1,1,1,1,0.7087
29,1,1,1,0,0.58811
29,1,1,1,1,0.7086
29,1,1,1,1,0.57484
29,1,1,1,1,1.6458
29,1,1,0,1,NaN
29,1,1,1,1,0.34709
29,1,1,1,1,0.42746
29,1,1,1,1,0.81568
29,1,1,1,1,0.37383
29,1,1,1,1,0.41472
29,1,1,0,0,NaN
29,1,1,1,1,0.45425
29,1,1,1,0,0.78895
29,1,1,1,1,0.41402
29,1,1,1,0,0.33367
29,1,1,1,1,0.72201
29,1,1,0,0,NaN
29,1,1,1,1,0.46789
29,1,1,1,1,0.40064
29,1,1,1,1,0.41396
29,1,1,1,1,0.37385
29,1,1,1,1,0.49434
29,1,1,1,1,0.41401
29,1,1,1,1,0.42743
29,1,1,1,0,0.65505
29,1,1,1,1,0.34718
29,1,1,1,1,0.38711
29,1,1,1,1,0.45425
29,1,1,1,0,0.3739
29,1,1,1,1,1.0165
29,0,2,1,0,0.69517
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,1,0,0.81571
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,0,NaN
29,0,2,1,0,1.8198
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,0,1,NaN
29,0,2,1,1,0.74878
30,1,1,0,0,NaN
30,1,1,1,1,1.619
30,1,1,1,0,0.8425
30,1,1,1,1,0.64158
30,1,1,1,0,0.7889
30,1,1,1,1,0.41406
30,1,1,1,1,0.52096
30,1,1,1,1,0.46734
30,1,1,1,1,0.53438
30,1,1,1,1,0.69514
30,1,1,1,1,0.7889
30,1,1,1,1,0.4944
30,1,1,1,1,0.50771
30,1,1,1,1,1.137
30,1,1,1,0,0.76212
30,1,1,1,1,1.1371
30,1,1,1,1,0.42739
30,1,1,1,1,0.41406
30,1,1,1,1,0.64168
30,1,1,1,0,0.56132
30,1,1,1,1,0.53511
30,1,1,1,1,0.49474
30,1,1,1,0,0.34761
30,1,1,1,1,0.60149
30,1,1,1,1,0.82905
30,1,1,1,1,0.88268
30,1,1,1,0,0.40056
30,1,1,1,1,0.45424
30,1,1,1,1,0.40067
30,1,1,1,1,1.4718
30,1,1,1,0,0.74879
30,1,1,1,1,1.1638
30,1,1,1,1,0.70858
30,1,1,1,1,0.38728
30,1,1,1,0,1.0299
30,1,1,1,1,0.77539
30,1,1,1,1,0.50779
30,1,1,1,1,0.49441
30,1,1,1,1,0.74878
30,1,1,1,1,0.92282
30,1,1,1,1,0.56134
30,1,1,1,1,0.88262
30,1,1,1,1,0.98979
30,1,1,1,0,0.61464
30,1,1,1,0,1.4449
30,1,1,1,1,0.58813
30,1,1,0,0,NaN
30,1,1,1,1,0.60144
30,1,1,1,1,0.52101
30,1,1,1,1,0.66824
30,1,1,1,1,0.34708
30,1,1,1,1,0.33375
30,1,1,1,1,0.36046
30,1,1,1,1,0.32035
30,1,1,1,1,0.32033
30,1,1,1,0,0.73531
30,1,1,1,1,0.30697
30,1,1,1,1,0.37381
30,1,1,1,1,0.41407
30,1,1,1,0,0.33365
30,0,2,0,1,NaN
30,0,2,1,0,0.62822
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,1,NaN
30,0,2,0,0,NaN
31,1,1,1,1,0.78896
31,1,1,1,1,0.53452
31,1,1,0,0,NaN
31,1,1,1,0,0.32092
31,1,1,0,1,NaN
31,1,1,1,1,0.41404
31,1,1,1,1,0.5613
31,1,1,1,1,0.34711
31,1,1,1,1,0.34713
31,1,1,1,1,0.34713
31,1,1,1,1,0.33366
31,1,1,1,1,0.68182
31,1,1,1,1,0.29349
31,1,1,1,1,0.33374
31,1,1,1,1,0.45421
31,1,1,1,0,0.50774
31,1,1,1,1,0.307
31,1,1,1,1,0.34708
31,1,1,1,0,0.46758
31,1,1,1,1,0.41398
31,1,1,1,1,0.34712
31,1,1,1,1,0.85584
31,1,1,1,0,0.33373
31,1,1,1,1,0.41406
31,1,1,1,1,0.33365
31,1,1,1,1,0.32031
31,1,1,1,0,0.96284
31,1,1,1,1,0.2936
31,1,1,1,1,0.29353
31,1,1,1,1,0.29356
31,1,1,1,0,0.29375
31,1,1,1,1,0.29355
31,1,1,1,1,0.33373
31,1,1,1,1,1.0164
31,1,1,1,0,0.32028
31,1,1,1,1,0.4944
31,1,1,1,1,0.30715
31,1,1,1,1,0.34714
31,1,1,1,1,0.48096
31,1,1,1,1,0.44081
31,1,1,1,1,0.28008
31,1,1,1,1,1.0968
31,1,1,1,1,0.32021
31,1,1,1,0,0.44077
31,1,1,1,0,0.96299
31,1,1,1,1,1.2575
31,1,1,1,1,0.28005
31,1,1,1,1,0.64169
31,1,1,1,1,0.33348
31,1,1,1,1,1.3379
31,1,1,1,1,0.78932
31,1,1,1,1,0.45422
31,1,1,1,1,0.37392
31,1,1,1,1,1.0433
31,1,1,1,1,1.0166
31,1,1,1,0,0.30689
31,1,1,1,1,0.85572
31,1,1,1,1,0.89598
31,1,1,1,1,0.93617
31,1,1,1,0,0.69525
31,0,2,1,0,0.69518
31,0,2,0,1,NaN
31,0,2,1,0,0.97621
31,0,2,0,0,NaN
31,0,2,1,0,1.6859
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,1,NaN
31,0,2,0,0,NaN
32,1,1,0,0,NaN
32,1,1,0,0,NaN
32,1,1,1,0,0.41446
32,1,1,1,1,0.76215
32,1,1,1,1,0.82904
32,1,1,1,0,0.6283
32,1,1,1,1,1.2842
32,1,1,1,1,1.0968
32,1,1,1,1,0.81565
32,1,1,1,1,0.80263
32,1,1,1,1,0.53451
32,1,1,1,1,1.4316
32,1,1,1,1,0.86927
32,1,1,1,1,1.4316
32,1,1,1,0,1.0432
32,1,1,1,1,0.64164
32,1,1,1,1,0.76218
32,1,1,1,1,0.82908
32,1,1,1,1,0.89606
32,1,1,1,0,1.2844
32,1,1,1,1,0.8693
32,1,1,1,1,1.0969
32,1,1,1,1,1.5922
32,1,1,1,0,0.96299
32,1,1,1,1,1.1103
32,1,1,1,1,0.68178
32,1,1,1,0,0.73541
32,1,1,1,1,0.64163
32,1,1,1,1,0.11949
32,1,1,1,1,0.70856
32,1,1,1,1,0.78893
32,1,1,1,0,1.4181
32,1,1,1,1,0.76217
32,1,1,0,0,NaN
32,1,1,1,1,0.40065
32,1,1,1,0,0.70856
32,1,1,0,0,NaN
32,1,1,1,1,0.58788
32,1,1,1,1,0.74899
32,1,1,1,1,1.1101
32,1,1,1,1,0.36047
32,1,1,1,1,0.56136
32,1,1,1,0,0.81565
32,1,1,1,1,0.38724
32,1,1,1,0,0.77562
32,1,1,1,1,1.1906
32,1,1,1,1,0.44076
32,1,1,1,1,0.6015
32,1,1,1,1,0.97629
32,1,1,1,1,0.88248
32,1,1,1,1,0.81594
32,1,1,1,1,0.42739
32,1,1,1,1,0.80229
32,1,1,1,1,0.44052
32,1,1,1,1,0.5346
32,1,1,1,0,1.2843
32,1,1,0,0,NaN
32,1,1,1,1,0.6283
32,1,1,1,1,0.56124
32,1,1,1,0,0.34704
32,0,2,1,0,0.69502
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,1,0,0.13279
32,0,2,0,1,NaN
32,0,2,0,0,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,1,NaN
32,0,2,0,0,NaN
33,1,1,1,1,0.78887
33,1,1,1,1,0.77561
33,1,1,1,0,1.0299
33,1,1,0,0,NaN
33,1,1,1,1,1.5788
33,1,1,1,0,0.84246
33,1,1,1,1,0.65487
33,1,1,1,1,0.7354
33,1,1,1,1,0.54792
33,1,1,1,1,0.54802
33,1,1,1,1,0.74846
33,1,1,1,1,0.69522
33,1,1,1,1,0.57471
