subj_idx,prob1,prob2,s,c,r,rt,conf
23,0.1,0.9,4,1,0,0.519,0.18
23,0.1,0.9,4,2,1,0.58,0.26
23,0.1,0.9,4,2,1,0.576,0.81
23,0.1,0.9,4,2,1,0.56,0.8
23,0.1,0.9,4,2,1,0.492,0.73
23,0.1,0.9,4,2,1,1.456,0.74
23,0.1,0.9,4,2,1,0.549,0.92
23,0.1,0.9,4,2,1,0.512,0.8
23,0.1,0.9,4,2,1,0.9,0.85
23,0.1,0.9,4,2,1,1.35,0.77
23,0.1,0.9,4,2,1,0.63,0.73
23,0.1,0.9,4,2,1,0.596,0.75
23,0.1,0.9,4,2,1,0.584,0.71
23,0.1,0.9,4,2,1,0.584,0.85
24,0.7,0.3,2,2,0,1.067,0.11
24,0.7,0.3,2,2,0,0.628,0.04
24,0.7,0.3,2,2,1,1.059,0
24,0.7,0.3,2,1,1,0.735,0.27
24,0.7,0.3,2,2,1,1.51,0.15
24,0.7,0.3,2,2,0,1.441,0.46
24,0.7,0.3,2,2,0,1.197,0.13
24,0.7,0.3,2,2,0,0.79,0.24
24,0.7,0.3,2,1,1,0.659,0.5
24,0.7,0.3,2,1,0,0.772,0.4
24,0.7,0.3,2,1,1,1.338,0.5
24,0.7,0.3,2,2,1,0.54,0.5
24,0.7,0.3,2,1,1,0.615,0.5
24,0.7,0.3,2,2,0,0.522,0.72
24,0.7,0.3,2,2,0,1.229,0
24,0.7,0.3,2,1,1,0.5,0
24,0.7,0.3,2,1,1,0.422,0.11
24,0.7,0.3,2,2,0,0.415,0.36
24,0.7,0.3,2,1,1,0.688,0.18
24,0.7,0.3,2,2,0,0.547,0.34
24,0.7,0.3,2,1,1,0.468,0.26
24,0.7,0.3,2,1,1,0.772,0.33
24,0.7,0.3,2,1,1,0.652,0.27
24,0.7,0.3,2,1,0,0.607,0.29
24,0.7,0.3,2,2,0,0.339,0.2
24,0.4,0.6,1,2,1,0.928,0
24,0.4,0.6,1,2,1,0.521,0.06
24,0.4,0.6,1,2,0,0.752,0.2
24,0.4,0.6,1,1,0,0.571,0.46
24,0.4,0.6,1,1,0,0.612,0.61
24,0.4,0.6,1,2,0,1.044,0.61
24,0.4,0.6,1,1,0,0.501,0.58
24,0.4,0.6,1,1,1,0.408,0.5
24,0.4,0.6,1,1,0,0.569,0.61
24,0.4,0.6,1,2,1,0.295,0.68
24,0.4,0.6,1,2,0,0.786,0.58
24,0.4,0.6,1,1,1,0.445,0.6
24,0.4,0.6,1,1,0,0.709,0.31
24,0.4,0.6,1,1,1,0.454,0.2
24,0.4,0.6,1,2,1,0.368,0.69
24,0.4,0.6,1,2,1,0.73,0.79
24,0.4,0.6,1,1,0,0.421,0
24,0.4,0.6,1,2,0,0.889,0.63
24,0.4,0.6,1,2,1,0.391,0.5
24,0.4,0.6,1,2,0,0.937,0.56
24,0.4,0.6,1,2,1,0.781,0.68
24,0.4,0.6,1,2,1,11.256,0.65
24,0.4,0.6,1,2,1,0.583,0.63
24,0.4,0.6,1,1,1,1.151,0.84
24,0.4,0.6,1,1,0,0.749,0.28
24,0.1,0.9,4,2,1,0.833,0.19
24,0.1,0.9,4,2,1,0.503,0.18
24,0.1,0.9,4,1,0,0.52,0.37
24,0.1,0.9,4,2,1,0.816,0
24,0.1,0.9,4,2,1,0.983,0.07
24,0.1,0.9,4,1,0,0.432,0.5
24,0.1,0.9,4,2,1,0.578,0.5
24,0.1,0.9,4,2,1,0.393,0.5
24,0.1,0.9,4,2,0,0.505,0.5
24,0.1,0.9,4,2,0,1.085,0.57
24,0.1,0.9,4,2,0,0.407,0.64
24,0.1,0.9,4,1,1,0.467,0.5
24,0.1,0.9,4,2,0,0.353,0.69
24,0.1,0.9,4,2,1,0.464,0.24
24,0.1,0.9,4,1,0,0.405,0.64
24,0.1,0.9,4,2,1,0.492,0.5
24,0.1,0.9,4,1,0,0.409,0.71
24,0.1,0.9,4,1,0,0.633,0
24,0.1,0.9,4,2,0,0.424,0
24,0.1,0.9,4,1,0,0.764,0
24,0.1,0.9,4,1,0,0.101,0
24,0.1,0.9,4,1,0,0.376,0.02
24,0.1,0.9,4,1,0,0.818,0.5
24,0.1,0.9,4,2,1,0.438,0
24,0.1,0.9,4,2,1,0.952,0.5
24,0.8,0.2,3,1,0,0.619,0.49
24,0.8,0.2,3,2,0,0.319,0.5
24,0.8,0.2,3,1,0,0.394,0.5
24,0.8,0.2,3,2,0,0.323,0.34
24,0.8,0.2,3,1,0,0.285,0
24,0.8,0.2,3,1,1,0.507,0
24,0.8,0.2,3,1,1,0.367,0
24,0.8,0.2,3,1,1,0.362,0
24,0.8,0.2,3,1,1,0.409,0
24,0.8,0.2,3,1,1,0.648,0
24,0.8,0.2,3,1,0,0.482,0.4
24,0.8,0.2,3,2,0,0.472,0.68
24,0.8,0.2,3,1,1,0.369,0
24,0.8,0.2,3,1,0,0.648,0
24,0.8,0.2,3,1,1,0.904,0
24,0.8,0.2,3,1,1,0.716,0.04
24,0.8,0.2,3,1,1,0.345,0
24,0.8,0.2,3,2,0,0.338,0.62
24,0.8,0.2,3,1,1,0.374,0
24,0.8,0.2,3,1,1,0.291,0
24,0.8,0.2,3,1,1,0.396,0.5
24,0.8,0.2,3,1,1,0.148,0.6
24,0.8,0.2,3,1,1,0.556,0.87
24,0.8,0.2,3,2,0,5.121,0
25,0.4,0.6,1,1,1,1.12,0.5
25,0.4,0.6,1,2,0,0.723,0.5
25,0.4,0.6,1,1,0,0.556,0.6
25,0.4,0.6,1,1,1,0.479,0.62
25,0.4,0.6,1,1,0,1.009,0.7
25,0.4,0.6,1,1,0,0.536,0.62
25,0.4,0.6,1,2,1,1.075,0.5
25,0.4,0.6,1,2,1,0.976,0.5
25,0.4,0.6,1,2,1,0.646,0.5
25,0.4,0.6,1,2,1,0.727,0.72
25,0.4,0.6,1,2,1,0.737,0.89
25,0.4,0.6,1,2,0,0.544,0.83
25,0.4,0.6,1,2,1,0.537,0.85
25,0.4,0.6,1,2,0,0.558,0.83
25,0.4,0.6,1,2,1,0.505,0.84
25,0.4,0.6,1,2,0,0.529,0.82
25,0.4,0.6,1,2,0,0.527,0.7
25,0.4,0.6,1,2,1,0.576,0.5
25,0.4,0.6,1,2,0,0.605,0.58
25,0.4,0.6,1,2,1,4.275,0.7
25,0.4,0.6,1,2,1,1.136,0.62
25,0.4,0.6,1,2,1,0.694,0.69
25,0.4,0.6,1,2,1,1.017,0.67
25,0.4,0.6,1,2,1,0.625,0.65
25,0.4,0.6,1,2,1,0.465,0.73
25,0.7,0.3,2,2,0,0.711,0.5
25,0.7,0.3,2,1,1,0.44,0.5
25,0.7,0.3,2,1,1,0.431,0.5
25,0.7,0.3,2,1,1,0.452,0.5
25,0.7,0.3,2,1,1,0.489,0.69
25,0.7,0.3,2,1,0,0.414,0.78
25,0.7,0.3,2,1,1,0.896,1
25,0.7,0.3,2,1,0,0.431,0.97
25,0.7,0.3,2,1,0,0.423,0.72
25,0.7,0.3,2,1,1,0.463,0.5
25,0.7,0.3,2,1,1,0.457,0.67
25,0.7,0.3,2,1,1,0.423,0.84
25,0.7,0.3,2,1,0,0.849,1
25,0.7,0.3,2,1,0,0.447,0.74
25,0.7,0.3,2,1,1,0.457,0.69
25,0.7,0.3,2,1,1,0.423,0.61
25,0.7,0.3,2,1,0,0.881,0.83
25,0.7,0.3,2,1,1,0.912,0.63
25,0.7,0.3,2,1,1,0.447,0.64
25,0.7,0.3,2,1,1,4.914,0.75
25,0.7,0.3,2,1,0,0.438,0.84
25,0.7,0.3,2,1,1,0.447,0.7
25,0.7,0.3,2,1,1,0.436,0.81
25,0.7,0.3,2,1,1,0.425,0.95
25,0.7,0.3,2,1,1,0.841,1
25,0.1,0.9,4,2,1,0.696,0.09
25,0.1,0.9,4,1,0,0.457,0.07
25,0.1,0.9,4,2,1,0.48,0.17
25,0.1,0.9,4,2,1,0.447,0.36
25,0.1,0.9,4,2,0,0.462,0.5
25,0.1,0.9,4,2,1,0.504,0.63
25,0.1,0.9,4,2,1,0.497,0.64
25,0.1,0.9,4,2,1,0.506,0.66
25,0.1,0.9,4,2,1,0.489,0.64
25,0.1,0.9,4,2,1,0.433,0.66
25,0.1,0.9,4,2,1,0.449,0.62
25,0.1,0.9,4,2,1,0.481,0.9
25,0.1,0.9,4,2,1,0.464,1
25,0.1,0.9,4,2,0,0.449,1
25,0.1,0.9,4,2,0,0.505,0.94
25,0.1,0.9,4,2,1,0.852,0.98
25,0.1,0.9,4,2,0,0.471,0.9
25,0.1,0.9,4,2,0,0.47,0.5
25,0.1,0.9,4,2,1,0.458,0.28
25,0.1,0.9,4,2,1,0.901,0.77
25,0.1,0.9,4,2,1,0.45,0.81
25,0.1,0.9,4,2,1,0.471,0.72
25,0.1,0.9,4,2,1,0.479,0.8
25,0.1,0.9,4,2,0,0.495,0.9
25,0.1,0.9,4,2,1,0.463,0.36
25,0.8,0.2,3,1,1,0.623,0.38
25,0.8,0.2,3,1,1,0.456,0.25
25,0.8,0.2,3,1,1,0.463,0.32
25,0.8,0.2,3,1,1,0.48,0.22
25,0.8,0.2,3,1,1,0.447,0.19
25,0.8,0.2,3,1,1,0.447,0.22
25,0.8,0.2,3,1,1,0.489,0.3
25,0.8,0.2,3,1,1,0.423,0.25
25,0.8,0.2,3,1,1,0.465,0.26
25,0.8,0.2,3,1,0,0.489,0.42
25,0.8,0.2,3,2,0,2.395,0.16
25,0.8,0.2,3,1,1,0.438,0.66
25,0.8,0.2,3,1,1,0.416,1
25,0.8,0.2,3,1,0,0.454,0.99
25,0.8,0.2,3,1,0,0.439,0.84
25,0.8,0.2,3,1,1,0.447,0.31
25,0.8,0.2,3,1,1,0.529,0.61
25,0.8,0.2,3,1,1,0.596,0.82
25,0.8,0.2,3,1,0,0.425,0.83
25,0.8,0.2,3,1,1,0.477,0.71
25,0.8,0.2,3,1,1,0.464,0.87
25,0.8,0.2,3,1,1,0.428,0.73
25,0.8,0.2,3,1,1,0.466,0.76
25,0.8,0.2,3,1,1,0.876,0.85
25,0.8,0.2,3,1,0,0.503,1
26,0.8,0.2,3,1,1,1.521,0
26,0.8,0.2,3,1,1,0.402,0.26
26,0.8,0.2,3,1,1,0.397,0.67
26,0.8,0.2,3,1,1,0.639,0.8
26,0.8,0.2,3,2,0,0.381,0.12
26,0.8,0.2,3,1,1,0.385,0.77
26,0.8,0.2,3,1,1,0.611,0.95
26,0.8,0.2,3,1,1,0.379,0.91
26,0.8,0.2,3,1,1,0.601,0.91
26,0.8,0.2,3,1,0,0.493,1
26,0.8,0.2,3,1,1,2.336,0.21
26,0.8,0.2,3,1,1,0.816,0.83
26,0.8,0.2,3,1,1,0.608,0.83
26,0.8,0.2,3,1,1,0.508,0.92
26,0.8,0.2,3,1,1,0.801,0.87
26,0.8,0.2,3,1,1,1.125,0.87
26,0.8,0.2,3,1,0,0.552,0.98
26,0.8,0.2,3,1,1,1.122,0.7
26,0.8,0.2,3,1,1,0.55,0.85
26,0.8,0.2,3,1,0,0.452,0.82
26,0.8,0.2,3,2,0,1.339,0.21
26,0.8,0.2,3,1,0,0.372,0.86
26,0.8,0.2,3,1,1,0.363,0.79
26,0.8,0.2,3,1,1,0.456,0.8
26,0.8,0.2,3,1,1,0.758,0.81
26,0.4,0.6,1,2,0,0.895,0.17
26,0.4,0.6,1,1,0,0.863,0.34
26,0.4,0.6,1,2,1,0.468,0.73
26,0.4,0.6,1,2,1,0.801,0.69
26,0.4,0.6,1,2,1,0.479,0.71
26,0.4,0.6,1,2,0,0.379,0.89
26,0.4,0.6,1,2,1,0.426,0.81
26,0.4,0.6,1,2,0,0.472,0.81
26,0.4,0.6,1,2,0,0.44,0.69
26,0.4,0.6,1,1,1,0.377,0.3
26,0.4,0.6,1,1,1,0.785,0.26
26,0.4,0.6,1,1,1,0.429,0.65
26,0.4,0.6,1,1,0,0.402,0.68
26,0.4,0.6,1,1,1,0.423,0.6
26,0.4,0.6,1,1,1,0.42,0.64
26,0.4,0.6,1,1,0,0.523,0.59
26,0.4,0.6,1,2,0,0.622,0.31
26,0.4,0.6,1,1,0,0.443,0.61
26,0.4,0.6,1,1,1,0.568,0.49
26,0.4,0.6,1,1,0,0.51,0.49
26,0.4,0.6,1,2,1,0.624,0.68
26,0.4,0.6,1,2,0,0.457,0.66
26,0.4,0.6,1,2,0,0.763,0.37
26,0.4,0.6,1,1,1,0.463,0.34
26,0.4,0.6,1,1,0,0.476,0.38
26,0.7,0.3,2,1,0,1.014,0.09
26,0.7,0.3,2,2,0,0.439,0.1
26,0.7,0.3,2,1,0,0.406,0.2
26,0.7,0.3,2,2,0,0.351,0.15
26,0.7,0.3,2,2,0,0.6,0.5
26,0.7,0.3,2,1,1,0.447,0.5
26,0.7,0.3,2,1,0,0.697,0.62
26,0.7,0.3,2,1,1,0.492,0.61
26,0.7,0.3,2,1,1,0.419,0.66
26,0.7,0.3,2,1,1,0.355,0.81
26,0.7,0.3,2,1,1,0.363,0.78
26,0.7,0.3,2,1,1,0.404,0.8
26,0.7,0.3,2,1,1,0.501,0.76
26,0.7,0.3,2,1,0,0.387,0.75
26,0.7,0.3,2,1,1,0.396,0.76
26,0.7,0.3,2,1,0,0.407,0.72
26,0.7,0.3,2,1,1,0.372,0.76
26,0.7,0.3,2,1,1,0.352,0.8
26,0.7,0.3,2,1,0,0.377,0.82
26,0.7,0.3,2,1,0,0.346,0.81
26,0.7,0.3,2,1,1,0.365,0.73
26,0.7,0.3,2,1,0,0.342,0.68
26,0.7,0.3,2,1,1,0.316,0.71
26,0.7,0.3,2,1,1,0.333,0.8
26,0.7,0.3,2,1,0,0.33,0.83
26,0.1,0.9,4,2,1,1.113,0.2
26,0.1,0.9,4,2,1,0.676,0.65
26,0.1,0.9,4,2,1,0.339,0.79
26,0.1,0.9,4,2,1,0.329,0.77
26,0.1,0.9,4,2,1,0.353,0.88
26,0.1,0.9,4,2,1,0.38,0.93
26,0.1,0.9,4,2,1,0.444,0.88
26,0.1,0.9,4,2,1,0.372,0.92
26,0.1,0.9,4,2,1,0.347,0.93
26,0.1,0.9,4,2,1,0.417,1
26,0.1,0.9,4,2,1,0.355,1
26,0.1,0.9,4,2,1,0.363,1
26,0.1,0.9,4,2,0,0.365,1
26,0.1,0.9,4,2,1,0.726,1
26,0.1,0.9,4,2,1,0.404,1
26,0.1,0.9,4,2,1,0.371,1
26,0.1,0.9,4,2,0,0.428,1
26,0.1,0.9,4,2,1,0.366,1
26,0.1,0.9,4,2,1,0.403,0.98
26,0.1,0.9,4,2,1,0.358,1
26,0.1,0.9,4,2,1,0.358,1
26,0.1,0.9,4,2,1,0.365,1
26,0.1,0.9,4,2,1,0.371,0.98
26,0.1,0.9,4,2,0,0.428,0.98
26,0.1,0.9,4,2,1,0.42,1
27,0.1,0.9,4,2,1,1.137,0.82
27,0.1,0.9,4,1,0,1.605,1
27,0.1,0.9,4,2,0,0.672,1
27,0.1,0.9,4,2,1,0.592,0.22
27,0.1,0.9,4,1,0,0.998,0.09
27,0.1,0.9,4,2,0,0.575,0.6
27,0.1,0.9,4,2,1,0.995,0.92
27,0.1,0.9,4,1,0,0.949,1
27,0.1,0.9,4,2,1,0.645,1
27,0.1,0.9,4,2,1,0.83,0.76
27,0.1,0.9,4,2,1,0.593,1
27,0.1,0.9,4,2,1,0.556,1
27,0.1,0.9,4,2,1,0.734,0.95
27,0.1,0.9,4,2,1,0.722,1
27,0.1,0.9,4,2,1,0.516,1
27,0.1,0.9,4,2,1,0.862,1
27,0.1,0.9,4,2,0,0.76,1
27,0.1,0.9,4,1,0,1.191,0
27,0.1,0.9,4,2,1,0.472,0
27,0.1,0.9,4,2,1,0.54,0.71
27,0.1,0.9,4,2,1,0.767,1
27,0.1,0.9,4,2,1,0.622,1
27,0.1,0.9,4,2,1,0.633,0.96
27,0.1,0.9,4,2,0,0.47,1
27,0.1,0.9,4,1,0,2.223,0
27,0.8,0.2,3,1,1,1.082,0.04
27,0.8,0.2,3,1,1,1.322,0.03
27,0.8,0.2,3,1,1,0.96,0.97
27,0.8,0.2,3,2,0,1.228,0.73
27,0.8,0.2,3,2,0,0.604,0.66
27,0.8,0.2,3,2,0,0.469,0
27,0.8,0.2,3,2,0,0.586,0.06
27,0.8,0.2,3,1,1,0.473,1
27,0.8,0.2,3,1,0,5.334,1
27,0.8,0.2,3,1,1,1.186,1
27,0.8,0.2,3,1,0,0.621,1
27,0.8,0.2,3,1,1,0.476,1
27,0.8,0.2,3,2,0,0.84,0.22
27,0.8,0.2,3,1,1,0.739,1
27,0.8,0.2,3,1,1,0.746,1
27,0.8,0.2,3,1,1,0.606,1
27,0.8,0.2,3,1,1,0.808,1
27,0.8,0.2,3,1,1,0.835,1
27,0.8,0.2,3,1,1,0.521,0.86
27,0.8,0.2,3,1,0,0.596,0.85
27,0.8,0.2,3,1,1,0.605,0.99
27,0.8,0.2,3,1,1,0.604,1
27,0.8,0.2,3,1,1,0.477,1
27,0.8,0.2,3,1,1,0.573,0.95
27,0.8,0.2,3,1,1,0.565,0.97
27,0.7,0.3,2,2,0,0.932,0.84
27,0.7,0.3,2,1,1,0.447,0.96
27,0.7,0.3,2,1,1,0.572,0.85
27,0.7,0.3,2,1,1,0.474,1
27,0.7,0.3,2,1,1,0.914,0.9
27,0.7,0.3,2,2,0,0.458,0.69
27,0.7,0.3,2,1,0,0.422,0.86
27,0.7,0.3,2,1,0,0.469,0.88
27,0.7,0.3,2,2,0,0.434,0.76
27,0.7,0.3,2,1,1,0.502,0
27,0.7,0.3,2,1,1,0.489,0.78
27,0.7,0.3,2,1,1,0.485,0.82
27,0.7,0.3,2,1,1,0.415,0.83
27,0.7,0.3,2,1,0,0.492,0.91
27,0.7,0.3,2,1,1,0.445,0.95
27,0.7,0.3,2,1,1,0.401,0.96
27,0.7,0.3,2,1,1,0.429,0.92
27,0.7,0.3,2,1,1,0.43,0.9
27,0.7,0.3,2,1,1,0.44,1
27,0.7,0.3,2,1,0,0.469,1
27,0.7,0.3,2,1,1,0.795,0.88
27,0.7,0.3,2,1,0,0.574,1
27,0.7,0.3,2,1,1,0.582,0.02
27,0.7,0.3,2,1,1,0.518,0.78
27,0.7,0.3,2,1,0,0.44,0.76
27,0.4,0.6,1,2,0,0.699,0.03
27,0.4,0.6,1,1,0,0.48,0
27,0.4,0.6,1,2,1,0.765,0.02
27,0.4,0.6,1,2,0,0.611,1
27,0.4,0.6,1,2,1,0.548,0.65
27,0.4,0.6,1,2,1,0.682,0.66
27,0.4,0.6,1,2,0,0.578,0.74
27,0.4,0.6,1,2,0,0.495,0.66
27,0.4,0.6,1,2,1,0.693,0.15
27,0.4,0.6,1,1,0,0.59,0.23
27,0.4,0.6,1,2,1,0.47,0.22
27,0.4,0.6,1,2,0,0.76,0.35
27,0.4,0.6,1,2,1,0.521,0.22
27,0.4,0.6,1,2,1,0.588,0.23
27,0.4,0.6,1,1,1,0.554,0.23
27,0.4,0.6,1,2,0,0.791,0.18
27,0.4,0.6,1,2,0,0.636,0.65
27,0.4,0.6,1,2,1,0.972,0.28
27,0.4,0.6,1,2,1,0.705,0.32
27,0.4,0.6,1,2,1,0.81,0.21
27,0.4,0.6,1,1,0,0.549,0.22
27,0.4,0.6,1,2,0,0.447,0.01
27,0.4,0.6,1,1,1,1.241,0.5
27,0.4,0.6,1,2,1,0.843,0.21
27,0.4,0.6,1,2,0,0.653,0.64
28,0.1,0.9,4,1,0,0.94,0
28,0.1,0.9,4,1,0,1.505,0
28,0.1,0.9,4,2,1,0.34,0.85
28,0.1,0.9,4,2,1,0.655,0.77
28,0.1,0.9,4,2,1,0.397,0.81
28,0.1,0.9,4,2,1,0.575,0.92
28,0.1,0.9,4,2,1,0.383,0.89
28,0.1,0.9,4,2,1,0.44,0.89
28,0.1,0.9,4,2,1,0.343,0.91
28,0.1,0.9,4,2,1,0.24,0.87
28,0.1,0.9,4,2,1,0.309,1
28,0.1,0.9,4,2,0,0.293,1
28,0.1,0.9,4,2,1,0.302,0.68
28,0.1,0.9,4,2,1,0.366,0.71
28,0.1,0.9,4,2,1,0.358,0.76
28,0.1,0.9,4,2,1,0.691,0.77
28,0.1,0.9,4,2,1,0.321,0.8
28,0.1,0.9,4,2,1,0.834,0.76
28,0.1,0.9,4,2,1,0.344,0.76
28,0.1,0.9,4,2,1,0.851,0.77
28,0.1,0.9,4,2,1,0.446,0.76
28,0.1,0.9,4,2,1,0.392,0.83
28,0.1,0.9,4,2,1,0.306,0.9
28,0.1,0.9,4,2,1,0.337,0.87
28,0.1,0.9,4,2,1,0.305,0.85
28,0.8,0.2,3,1,0,0.889,0
28,0.8,0.2,3,1,1,0.346,0
28,0.8,0.2,3,1,0,0.753,0.26
28,0.8,0.2,3,2,0,0.314,0.25
28,0.8,0.2,3,2,0,0.313,0.29
28,0.8,0.2,3,2,0,0.289,0.3
28,0.8,0.2,3,1,1,0.285,0.37
28,0.8,0.2,3,1,1,0.388,0.59
28,0.8,0.2,3,1,1,0.336,0.7
28,0.8,0.2,3,1,0,0.871,0.69
28,0.8,0.2,3,1,1,0.425,0.67
28,0.8,0.2,3,1,1,0.3,0.68
28,0.8,0.2,3,1,1,0.499,0.72
28,0.8,0.2,3,1,0,0.265,0.72
28,0.8,0.2,3,1,1,0.257,0.7
28,0.8,0.2,3,1,1,0.317,0.73
28,0.8,0.2,3,1,1,0.191,0.74
28,0.8,0.2,3,1,1,0.264,0.71
28,0.8,0.2,3,1,1,0.739,0.71
28,0.8,0.2,3,1,1,0.841,0.76
28,0.8,0.2,3,1,1,0.305,0.72
28,0.8,0.2,3,1,1,0.249,0.73
28,0.8,0.2,3,1,0,0.285,0.77
28,0.8,0.2,3,1,1,0.28,0.77
28,0.8,0.2,3,1,1,0.275,0.7
28,0.4,0.6,1,1,0,0.691,0
28,0.4,0.6,1,1,0,0.313,0
28,0.4,0.6,1,2,1,0.289,0.24
28,0.4,0.6,1,2,1,0.296,0.65
28,0.4,0.6,1,2,1,0.324,0.79
28,0.4,0.6,1,2,1,0.499,0.77
28,0.4,0.6,1,2,0,0.655,0.79
28,0.4,0.6,1,2,0,0.617,0.7
28,0.4,0.6,1,2,1,0.451,0.6
28,0.4,0.6,1,2,1,0.403,0.65
28,0.4,0.6,1,2,0,0.336,0.68
28,0.4,0.6,1,2,0,0.292,0.64
28,0.4,0.6,1,2,1,0.302,0.65
28,0.4,0.6,1,2,0,0.276,0.68
28,0.4,0.6,1,2,1,0.293,0.65
28,0.4,0.6,1,2,1,0.889,0.7
28,0.4,0.6,1,2,1,0.385,0.69
28,0.4,0.6,1,2,1,0.531,0.7
28,0.4,0.6,1,2,1,0.311,0.7
28,0.4,0.6,1,2,1,0.255,0.68
28,0.4,0.6,1,2,0,0.233,0.72
28,0.4,0.6,1,2,0,0.192,0.62
28,0.4,0.6,1,2,0,0.245,0.52
28,0.4,0.6,1,2,1,0.236,0.54
28,0.4,0.6,1,2,0,0.241,0.5
28,0.7,0.3,2,1,0,0.779,0
28,0.7,0.3,2,1,1,0.235,0.11
28,0.7,0.3,2,2,0,0.307,0.17
28,0.7,0.3,2,2,1,0.252,0.21
28,0.7,0.3,2,2,0,0.341,0.37
28,0.7,0.3,2,2,0,0.285,0.31
28,0.7,0.3,2,2,0,0.35,0.29
28,0.7,0.3,2,1,1,0.441,0.61
28,0.7,0.3,2,1,0,0.235,0.68
28,0.7,0.3,2,1,1,0.248,0.5
28,0.7,0.3,2,1,0,0.277,0.63
28,0.7,0.3,2,1,1,0.251,0.65
28,0.7,0.3,2,1,1,0.25,0.65
28,0.7,0.3,2,1,1,0.345,0.68
28,0.7,0.3,2,1,1,0.25,0.57
28,0.7,0.3,2,1,1,0.216,0.65
28,0.7,0.3,2,1,1,0.233,0.72
28,0.7,0.3,2,1,0,0.206,0.72
28,0.7,0.3,2,1,1,0.262,0.69
28,0.7,0.3,2,1,1,0.757,0.65
28,0.7,0.3,2,1,1,0.206,0.7
28,0.7,0.3,2,1,1,0.224,0.52
28,0.7,0.3,2,1,1,0.256,0.65
28,0.7,0.3,2,1,1,0.278,0.64
28,0.7,0.3,2,1,1,0.262,0.64
29,0.1,0.9,4,1,1,1.412,0.19
29,0.1,0.9,4,1,0,0.835,0.48
29,0.1,0.9,4,1,0,0.687,0.51
29,0.1,0.9,4,2,1,0.991,0.44
29,0.1,0.9,4,2,1,0.591,0.5
29,0.1,0.9,4,2,1,0.721,0.67
29,0.1,0.9,4,2,1,0.531,0.67
29,0.1,0.9,4,2,1,0.461,0.98
29,0.1,0.9,4,2,1,0.518,0.95
29,0.1,0.9,4,2,1,0.515,0.99
29,0.1,0.9,4,2,1,0.529,1
29,0.1,0.9,4,2,1,0.504,1
29,0.1,0.9,4,2,1,0.539,1
29,0.1,0.9,4,2,0,0.53,1
29,0.1,0.9,4,2,1,0.678,0.75
29,0.1,0.9,4,2,1,0.552,0.94
29,0.1,0.9,4,2,1,0.567,1
29,0.1,0.9,4,2,1,0.512,1
29,0.1,0.9,4,2,1,0.551,1
29,0.1,0.9,4,2,0,0.5,1
29,0.1,0.9,4,2,1,0.567,1
29,0.1,0.9,4,2,1,0.584,1
29,0.1,0.9,4,2,1,0.577,1
29,0.1,0.9,4,2,1,0.629,1
29,0.1,0.9,4,2,1,0.695,1
29,0.4,0.6,1,1,1,1.31,0.5
29,0.4,0.6,1,1,0,0.788,0.52
29,0.4,0.6,1,1,0,1.095,0.3
29,0.4,0.6,1,1,0,0.575,0.14
29,0.4,0.6,1,2,1,0.957,0.82
29,0.4,0.6,1,2,1,1.486,0.83
29,0.4,0.6,1,2,0,0.59,0.97
29,0.4,0.6,1,2,1,0.709,0.9
29,0.4,0.6,1,2,1,0.899,0.87
29,0.4,0.6,1,2,1,0.565,0.83
29,0.4,0.6,1,2,0,0.711,0.79
29,0.4,0.6,1,2,0,0.562,1
29,0.4,0.6,1,2,0,0.636,0.5
29,0.4,0.6,1,1,0,0.631,0.52
29,0.4,0.6,1,1,1,0.71,0.49
29,0.4,0.6,1,1,0,0.532,0.57
29,0.4,0.6,1,1,1,1.285,0.28
29,0.4,0.6,1,1,0,1.102,0.47
29,0.4,0.6,1,1,0,0.572,0.5
29,0.4,0.6,1,1,0,0.672,0.75
29,0.4,0.6,1,2,1,0.766,0.86
29,0.4,0.6,1,2,1,0.842,1
29,0.4,0.6,1,2,1,0.601,1
29,0.4,0.6,1,2,0,0.507,0.99
29,0.4,0.6,1,2,1,0.422,0.85
29,0.8,0.2,3,2,0,0.606,0.82
29,0.8,0.2,3,2,0,0.541,0.5
29,0.8,0.2,3,2,0,1.02,0.47
29,0.8,0.2,3,1,1,0.6,0.53
29,0.8,0.2,3,1,1,0.451,0.7
29,0.8,0.2,3,1,1,0.555,0.84
29,0.8,0.2,3,1,1,0.518,0.9
29,0.8,0.2,3,1,1,0.541,0.92
29,0.8,0.2,3,1,1,0.533,0.89
29,0.8,0.2,3,1,1,0.5,0.82
29,0.8,0.2,3,1,1,0.725,0.94
29,0.8,0.2,3,1,1,0.605,0.93
29,0.8,0.2,3,1,1,1.188,0.88
29,0.8,0.2,3,1,1,0.622,0.97
29,0.8,0.2,3,1,0,0.918,0.88
29,0.8,0.2,3,1,1,1.461,0.89
29,0.8,0.2,3,1,1,0.62,0.85
29,0.8,0.2,3,1,0,0.609,0.92
29,0.8,0.2,3,1,1,0.556,0.86
29,0.8,0.2,3,1,1,0.547,0.79
29,0.8,0.2,3,1,1,0.501,0.89
29,0.8,0.2,3,1,1,1.1,0.94
29,0.8,0.2,3,1,1,0.514,0.96
29,0.8,0.2,3,1,0,0.952,1
29,0.8,0.2,3,1,0,0.483,0.69
29,0.7,0.3,2,2,1,0.717,0.5
29,0.7,0.3,2,2,0,0.603,0.72
29,0.7,0.3,2,2,0,0.598,0.5
